Date,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,EBITDA_Margin,Expense_Ratio,Effective_Tax_Rate,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Gross_Profit_Growth_QoQ
2025-06-30,4252890000.0,1010520000.0,4252890000.0,3242370000.0,114960000.0,164741590.0,13.08,2154820000.0,972590000.0,575270000.0,2667100000.0,7177770000.0,2086870000.0,9844870000.0,5211350000.0,15056220000.0,15056220000.0,GLAND.NS,Healthcare,0.6538739471128876,0.17714273569328823,0.14311825943032183,0.2824673125127024,0.47673121141959934,0.31098896530995296,0.0816009126233539,0.15514551760738926,0.08893913031936362
2024-06-30,6197050000.0,1177890000.0,6197050000.0,5019160000.0,395820000.0,282145108.0,12.06,3402670000.0,1220960000.0,314920000.0,4704240000.0,16427960000.0,8354510000.0,21132200000.0,11100820000.0,32233020000.0,32233020000.0,GLENMARK.NS,Healthcare,0.655607200318183,0.14594474858390558,0.10556472834379155,0.1922578151225048,0.5096624517342775,0.2640695730410954,0.0,0.0,0.0
2024-09-30,6413290000.0,1202780000.0,6413290000.0,5210510000.0,484790000.0,282242231.0,12.55,3542140000.0,1180870000.0,394170000.0,4816340000.0,18487870000.0,9752420000.0,23304210000.0,10700770000.0,34004980000.0,34004980000.0,GLENMARK.NS,Healthcare,0.6853175623099911,0.14163631326940937,0.1041653310779774,0.18859855232968817,0.5436812490405817,0.2500248782026716,0.0549734402795643,0.04098840028565798,0.10278201039172452
2024-12-31,6313570000.0,1227380000.0,6313570000.0,5086190000.0,522930000.0,282207624.0,12.33,3479620000.0,1082950000.0,311280000.0,4774910000.0,17401760000.0,9146000000.0,22176670000.0,10842370000.0,33019040000.0,33019040000.0,GLENMARK.NS,Healthcare,0.6716327912622535,0.14461080637111193,0.10538222795090348,0.19120998066570075,0.5270219848911416,0.23735526249460281,-0.028993988527562742,-0.017650346965393804,-0.048383532417533126
2025-03-31,1998910000.0,1252050000.0,1998910000.0,746860000.0,667120000.0,282281523.0,6.995,46500000.0,35900000.0,-604840000.0,4389170000.0,12882670000.0,-13197970000.0,17271840000.0,14929480000.0,32201320000.0,32201320000.0,GLENMARK.NS,Healthcare,0.5363705587224374,0.13630403971017338,0.0014440401822037108,0.06207540560449075,0.4000665190122641,0.4356796116504854,-0.02476510522413733,-0.9866364717986447,-0.22117071679381983
2025-06-30,6069620000.0,1299260000.0,2837300000.0,1538040000.0,582260000.0,282355422.0,1.66,468710000.0,486050000.0,264420000.0,4505940000.0,15931630000.0,9055900000.0,20437570000.0,10155760000.0,30593330000.0,30593330000.0,GLENMARK.NS,Healthcare,0.6680400597123621,0.1472850454657927,0.015320659764726494,0.19839684009553715,0.5207550142465694,0.5090808161213289,-0.04993553059315581,9.07978494623656,0.1832885205050534
2024-06-30,8015400000.0,494600000.0,7812400000.0,7317800000.0,877500000.0,1024295455.0,4.4,4506900000.0,1933400000.0,771100000.0,6749700000.0,11650400000.0,5259800000.0,18400100000.0,14707700000.0,33107800000.0,33107800000.0,GODREJCP.NS,fmcg,0.5557632944502504,0.20387038703870386,0.1361280423344348,0.2421000489310676,0.3518929074115465,0.3002034066736022,0.0,0.0,0.0
2024-09-30,8456300000.0,501000000.0,8398500000.0,7897500000.0,830900000.0,1023562500.0,4.8,4913100000.0,2153500000.0,859900000.0,7115800000.0,13073100000.0,6018700000.0,20188900000.0,16282200000.0,36471100000.0,36471100000.0,GODREJCP.NS,fmcg,0.5535588452226557,0.19510790735678388,0.13471214194252434,0.2318630367606132,0.3584509378658719,0.30474344097585826,0.10158633312995735,0.09012846967982435,0.09721686295183174
2024-12-31,8390400000.0,618900000.0,8333000000.0,7714100000.0,897100000.0,1023223819.0,4.87,4983100000.0,1833900000.0,831000000.0,6940500000.0,13268600000.0,6238000000.0,20209100000.0,17282000000.0,37491100000.0,37491100000.0,GODREJCP.NS,fmcg,0.5390372648441897,0.18512393608082986,0.13291421163956246,0.22379711451517828,0.35391332876335985,0.2690186298958486,0.02796734949041846,0.014247623699904288,0.001000549807072204
2025-03-31,7772500000.0,725500000.0,7626100000.0,6900600000.0,505600000.0,1023433176.5,4.645,4119900000.0,2275100000.0,-2283800000.0,7033800000.0,8299700000.0,-11175600000.0,15333500000.0,20444600000.0,35778100000.0,35778100000.0,GODREJCP.NS,fmcg,0.42857222714453813,0.19659512383273567,0.11515144739379676,0.21724183229405697,0.23197710331180246,0.35576231430805316,-0.045690843960299876,-0.17322550219742727,-0.2412576512561173
2025-06-30,7790800000.0,593500000.0,7595400000.0,7001900000.0,864900000.0,1023642534.0,4.42,4524500000.0,1612500000.0,845200000.0,6352100000.0,12453300000.0,5831200000.0,18805400000.0,17613400000.0,36418800000.0,36418800000.0,GODREJCP.NS,fmcg,0.516365174030995,0.17441815765483762,0.12423528507254494,0.21392247959844915,0.3419470163761574,0.2627505295747108,0.01790760269550362,0.09820626714240643,0.22642579971956822
2024-06-30,7736200000.0,166400000.0,7736200000.0,7569800000.0,407500000.0,278101604.0,18.7,5200500000.0,1974300000.0,9604800000.0,-1417000000.0,3860200000.0,2706500000.0,2443200000.0,4946800000.0,7390000000.0,7390000000.0,GODREJPROP.NS,Real Estate,0.3306089309878214,-0.19174560216508796,0.7037212449255751,1.0468470906630583,0.5223545331529094,0.27517143335005856,0.0,0.0,0.0
2024-09-30,2820600000.0,182600000.0,2820600000.0,2638000000.0,445500000.0,278182573.0,12.05,3352100000.0,-1145400000.0,2533100000.0,136500000.0,4673200000.0,3412100000.0,4809700000.0,6122600000.0,10932300000.0,10932300000.0,GODREJPROP.NS,Real Estate,0.43995316630535203,0.01248593617079663,0.30662349185441307,0.2580060920391866,0.4274672301345554,-0.5190556033896769,0.47933694181326114,-0.35542736275358133,0.9686067452521283
2024-12-31,2803600000.0,176900000.0,2803600000.0,2626700000.0,424100000.0,285333333.0,5.7,1626400000.0,620600000.0,2710900000.0,98600000.0,4859200000.0,3542800000.0,4957800000.0,4731000000.0,9688800000.0,9688800000.0,GODREJPROP.NS,Real Estate,0.5117042358186772,0.010176698868796961,0.16786392535711336,0.289365040046239,0.5015275369498803,0.2761904761904762,-0.11374550643505943,-0.514811610632141,0.030791941285319258
2025-03-31,4541600000.0,210700000.0,4541600000.0,4330900000.0,-1337900000.0,293299196.5,12.81,3819900000.0,1884400000.0,-14554400000.0,888900000.0,5644000000.0,-3082400000.0,6532900000.0,13445100000.0,19978000000.0,19978000000.0,GODREJPROP.NS,Real Estate,0.32700470517569324,0.04449394333767144,0.1912053258584443,0.2273300630693763,0.2825107618380218,0.33034728187507667,1.061968458426224,1.348684210526316,0.3177013998144338
2025-06-30,9153000000.0,220400000.0,9153000000.0,8932600000.0,326900000.0,301265060.0,19.92,6001200000.0,2621700000.0,11857800000.0,-2653300000.0,5237500000.0,3524100000.0,2584200000.0,1761400000.0,4345600000.0,4345600000.0,GODREJPROP.NS,Real Estate,0.594670471281296,-0.6105716126656848,1.3809830633284241,2.106268409425626,1.2052420839469808,0.3040392443377518,-0.7824807288016818,0.5710358909919109,-0.6044329470832249
2024-06-30,47725500000.0,14431200000.0,46844700000.0,32413500000.0,5507800000.0,666065675.0,16.14,10750300000.0,6246000000.0,3027800000.0,29945800000.0,130241000000.0,47328100000.0,160186800000.0,185910700000.0,346097500000.0,346097500000.0,GRASIM.NS,Materials,0.46283720627857755,0.08652417310151041,0.031061478340641005,0.13789611308951957,0.37631303317706716,0.36749174820402086,0.0,0.0,0.0
2024-09-30,41276900000.0,14958000000.0,40442400000.0,25484400000.0,5808100000.0,667636986.0,5.84,3899000000.0,8674700000.0,3953600000.0,21506300000.0,126593800000.0,48561700000.0,148100100000.0,187528400000.0,335628500000.0,335628500000.0,GRASIM.NS,Materials,0.44126199056397175,0.0640776930445418,0.011617011070275617,0.12298389439514225,0.37718429751942995,0.6899083006593127,-0.030248701594203897,-0.6373124470944997,-0.07545378270868763
2024-12-31,46785600000.0,15315800000.0,46785600000.0,31469800000.0,6985400000.0,671875934.0,13.38,8989700000.0,6041400000.0,3689800000.0,27676000000.0,128941800000.0,48042100000.0,156617800000.0,191310700000.0,347928500000.0,347928500000.0,GRASIM.NS,Materials,0.45014363583322436,0.07954507894581789,0.025837779888684024,0.1344690072816685,0.37059855688740645,0.4019266720333176,0.036647662519720514,1.3056424724288278,0.05751312794522079
2025-03-31,59676600000.0,20586200000.0,65033100000.0,44446900000.0,10118700000.0,675660189.0,17.13,12088800000.0,8886900000.0,-8088500000.0,40665600000.0,109554100000.0,-41062900000.0,150219700000.0,299398500000.0,449618200000.0,449618200000.0,GRASIM.NS,Materials,0.3341050251079694,0.09044473733492105,0.02688681196624158,0.13272727838864173,0.24366028777304832,0.4236759679057195,0.2922718317125501,0.344738979053806,-0.040851678417140325
2025-06-30,64985500000.0,18103600000.0,64601700000.0,46498100000.0,8162300000.0,679444444.0,20.88,14186800000.0,10665000000.0,3421000000.0,42774200000.0,143904000000.0,49995700000.0,186678200000.0,214502600000.0,401180800000.0,401180800000.0,GRASIM.NS,Materials,0.46532186984023166,0.1066207555296764,0.035362609576530084,0.1619855686014884,0.35870111431055524,0.4291439654270516,-0.10773006964575726,0.17354907021375165,0.2427011903232399
2024-06-30,405527000.0,189381000.0,405527000.0,216146000.0,2348000.0,122772656.0,1.28,157149000.0,56649000.0,45091000.0,171055000.0,1693762000.0,1142414000.0,1864817000.0,1784695000.0,3649512000.0,3649512000.0,GREENPANEL.NS,Materials,0.5109770840594579,0.04687065010335628,0.04306027764808007,0.11111814401487102,0.4641064339561015,0.2649650604776471,0.0,0.0,0.0
2024-09-30,360786000.0,193014000.0,360786000.0,167772000.0,33823000.0,122543046.0,1.51,185040000.0,-51091100.0,62088000.0,105684000.0,1551901000.0,1004712000.0,1657585000.0,1711160000.0,3368745000.0,3368745000.0,GREENPANEL.NS,Materials,0.4920482256745465,0.031371920403592435,0.054928467426296736,0.10709804393030639,0.46067630527095405,-0.38142231851101427,-0.07693275155692048,0.17748124391501063,-0.11112725806339174
2024-12-31,239045000.0,193967000.0,239045000.0,45078000.0,-7014000.0,123247826.0,0.69,85041000.0,-32949000.0,65564000.0,-20486000.0,1581306000.0,1042906000.0,1560820000.0,2033558000.0,3594378000.0,3594378000.0,GREENPANEL.NS,Materials,0.4342392480701807,-0.00569945620633111,0.023659448171561254,0.06650524791772039,0.4399387042765118,-0.6325155494125777,0.06697835544097286,-0.5404182879377433,-0.058377096800465766
2025-03-31,380229000.0,197838000.0,429895000.0,232057000.0,-65001000.0,123013274.5,-1.065,293859000.0,3199000.0,-158761000.0,238285000.0,1056885000.0,-224970000.0,1295170000.0,2030984000.0,3326154000.0,3326154000.0,GREENPANEL.NS,Materials,0.3893896674657878,0.07163979779649408,0.08834798388769732,0.11431491145629456,0.31774986966929375,0.010768940745578305,-0.0746232032357198,2.4554979362895546,-0.1701989979626094
2025-06-30,-124146000.0,254737000.0,-124146000.0,-378883000.0,95067000.0,122778723.0,-2.82,-346236000.0,-127714000.0,34158000.0,-413041000.0,1984308000.0,1358560000.0,1571267000.0,1710668000.0,3281935000.0,3281935000.0,GREENPANEL.NS,Materials,0.47876237646388486,-0.12585288861601462,-0.10549751899412999,-0.03782707457643128,0.6046152650798995,0.26946724338010336,-0.013294333335137187,-2.178238542974692,0.21317433232703054
2024-06-30,1493051000.0,214422000.0,1493051000.0,1278629000.0,24561000.0,110657126.0,8.42,931733000.0,320409000.0,157725000.0,1116920000.0,2710709000.0,1624233000.0,3827629000.0,3203772000.0,7031401000.0,7031401000.0,GRINDWELL.NS,Industrials,0.5443622117413016,0.15884743310756988,0.13251029204563927,0.21234047098152986,0.38551477863373174,0.25588870910807243,0.0,0.0,0.0
2024-09-30,1526200000.0,228200000.0,1526200000.0,1298000000.0,22900000.0,110678941.0,8.69,961800000.0,304200000.0,234100000.0,1064200000.0,2772000000.0,1750400000.0,3836200000.0,3070900000.0,6907100000.0,6907100000.0,GRINDWELL.NS,Industrials,0.5553995164396056,0.15407334481909918,0.13924802015317572,0.2209610400891836,0.40132617162050643,0.24028436018957347,-0.017677984799899793,0.03226997433814183,0.002239245235104992
2024-12-31,1417455000.0,234944000.0,1417455000.0,1182511000.0,20989000.0,110741837.0,7.84,868216000.0,281847000.0,179512000.0,999522000.0,2767579000.0,1744126000.0,3767101000.0,3224906000.0,6992007000.0,6992007000.0,GRINDWELL.NS,Industrials,0.5387724869268581,0.14295208800563272,0.12417264456400001,0.2027250544800656,0.39582039892122534,0.2450709222016533,0.012292713295015245,-0.09730089415678933,-0.018012355977269134
2025-03-31,1170069000.0,248894000.0,1502839000.0,1253945000.0,24986000.0,110734986.5,8.184999999999999,925398000.0,300573000.0,-428033000.0,1067274000.0,1733146000.0,-626902000.0,2800420000.0,4258564000.0,7058984000.0,7058984000.0,GRINDWELL.NS,Industrials,0.39671714796350294,0.15119371286292757,0.13109506977208052,0.1657560068134451,0.2455234351005754,0.24517137844206754,0.00957908079897507,0.06586149068895297,-0.2566113836608044
2025-06-30,1539505000.0,259134000.0,1539505000.0,1280371000.0,21649000.0,110728136.0,8.53,944511000.0,314310000.0,238250000.0,1039758000.0,2766791000.0,1689998000.0,3806549000.0,3194012000.0,7000561000.0,7000561000.0,GRINDWELL.NS,Industrials,0.5437491366763321,0.14852495392869228,0.13491933003654993,0.21991166136542487,0.3952241827476398,0.2496860157242372,-0.008276403516426778,0.020653815979718937,0.3592778940301813
2024-06-30,8913071000.0,1713996000.0,8913071000.0,7199075000.0,83438000.0,563862556.0,6.65,3749686000.0,1850144000.0,694201000.0,6654327000.0,5316220000.0,2936631000.0,11970547000.0,35299532000.0,47270079000.0,47270079000.0,GSPL.NS,Utilities,0.253237296260918,0.14077249585303211,0.07932472463183317,0.18855629583356526,0.11246480040788592,0.3303928869269246,0.0,0.0,0.0
2024-09-30,7640472000.0,1788019000.0,7640472000.0,5852453000.0,84639000.0,564471743.0,4.99,2816714000.0,1536141000.0,756353000.0,5278837000.0,5447867000.0,2971067000.0,10726704000.0,29194450000.0,39921154000.0,39921154000.0,GSPL.NS,Utilities,0.26869724256969124,0.13223157326564258,0.07055692828919725,0.19138905653879645,0.1364656693040487,0.352904243306979,-0.15546673827221658,-0.2488133673059557,-0.10390861837809084
2024-12-31,6489154000.0,1792768000.0,6489154000.0,4696386000.0,95430000.0,564193253.0,4.15,2341402000.0,1246634000.0,960882000.0,3938789000.0,5683594000.0,3193213000.0,9622383000.0,33982339000.0,43604722000.0,43604722000.0,GSPL.NS,Utilities,0.22067295830942346,0.09032941432352212,0.05369606530228538,0.14881768997403538,0.13034354398590134,0.3474418874281083,0.09227108013961716,-0.1687469867370276,-0.10295063609474076
2025-03-31,6862896000.0,1793884000.0,6761199000.0,4967315000.0,110178000.0,565078910.5,4.855,2203042000.0,1334621000.0,-1797945000.0,4244754000.0,-838570000.0,-3301824000.0,3406184000.0,38554118000.0,41960302000.0,41960302000.0,GSPL.NS,Utilities,0.08117634615689849,0.10116118802004809,0.05250300629390132,0.1635568781177981,-0.019984841863149604,0.3772606378843886,-0.03771197073564647,-0.0590927999548988,-0.6460145059700908
2025-06-30,13984498000.0,7639653000.0,13984498000.0,6344845000.0,83529000.0,565964568.0,5.56,3146763000.0,398407000.0,1005963000.0,840150000.0,10268319000.0,3206161000.0,11108469000.0,29960604000.0,41069073000.0,41069073000.0,GSPL.NS,Utilities,0.27048258430376554,0.020456999358130144,0.07662123272176122,0.3405116545971223,0.25002558494563537,0.1123802243615962,-0.021239813764924786,0.42837176958042567,2.261265099008157
2024-06-30,5751200000.0,1230900000.0,5751200000.0,4520300000.0,78000000.0,688979167.0,4.8,3307100000.0,1135200000.0,385500000.0,4125500000.0,4490900000.0,2771400000.0,8616400000.0,35886600000.0,44503000000.0,44503000000.0,GUJGASLTD.NS,Utilities,0.19361391366874142,0.09270161562141878,0.07431184414533852,0.1292317371862571,0.10091229804732266,0.2555432996420773,0.0,0.0,0.0
2024-09-30,5545200000.0,1295400000.0,5545200000.0,4249800000.0,79500000.0,689151786.0,4.48,3087400000.0,1082900000.0,385500000.0,3846200000.0,4501200000.0,2704700000.0,8347400000.0,29470100000.0,37817500000.0,37817500000.0,GUJGASLTD.NS,Utilities,0.22072849871091427,0.10170423745620413,0.0816394526343624,0.1466305281946189,0.11902426125471012,0.25966956813658487,-0.15022582747230528,-0.06643282634332193,-0.031219534840536634
2024-12-31,4383400000.0,1294300000.0,4383400000.0,3089100000.0,93000000.0,688442368.0,3.21,2209900000.0,786200000.0,568400000.0,2510200000.0,4750100000.0,2990300000.0,7260300000.0,34268600000.0,41528900000.0,41528900000.0,GUJGASLTD.NS,Utilities,0.1748252421807464,0.060444654204662294,0.053213545266067724,0.10555059247897247,0.11438058797608412,0.2624077968025099,0.0981397501156871,-0.28421973181317617,-0.13023216810024674
2025-03-31,5347300000.0,1285800000.0,5245600000.0,3959800000.0,74400000.0,688380848.0,3.985,2878800000.0,1006600000.0,-964400000.0,3784700000.0,-3382500000.0,-5211700000.0,402200000.0,39563400000.0,39965600000.0,39965600000.0,GUJGASLTD.NS,Utilities,0.010063654743079048,0.09469894108933682,0.07203194747482836,0.13379756590667974,-0.08463528634625778,0.2590724249755495,-0.03764366501400229,0.3026833793384316,-0.9446028401030261
2025-06-30,5801000000.0,1314300000.0,5801000000.0,4486700000.0,79300000.0,688319328.0,4.76,3276400000.0,1131000000.0,593600000.0,3884400000.0,4796600000.0,2986900000.0,8681000000.0,30027900000.0,38708900000.0,38708900000.0,GUJGASLTD.NS,Utilities,0.22426367062871846,0.1003490153427248,0.08464203322750065,0.14986217639870933,0.12391465528599366,0.2566138766619776,-0.031444542306383494,0.13811310268167287,20.58378915962208
2024-06-30,1102800000.0,220400000.0,1102800000.0,882400000.0,198300000.0,150530973.0,3.39,510300000.0,173800000.0,254400000.0,628000000.0,1011600000.0,791200000.0,1639600000.0,2998600000.0,4638200000.0,4638200000.0,HAPPSTMNDS.NS,IT Services,0.3534992022767453,0.13539735242119788,0.11002112888620585,0.23776465007977232,0.2181018498555474,0.2540564244993422,0.0,0.0,0.0
2024-09-30,1188300000.0,231200000.0,1188300000.0,957100000.0,279900000.0,150516717.0,3.29,495200000.0,182000000.0,270300000.0,686800000.0,1024100000.0,792900000.0,1710900000.0,3505500000.0,5216400000.0,5216400000.0,HAPPSTMNDS.NS,IT Services,0.3279848171152519,0.13166168238632006,0.09493137029368913,0.22780078214860824,0.19632313472893184,0.2687536916715889,0.12466042861454874,-0.02959043699784436,0.04348621615028048
2024-12-31,1168600000.0,209900000.0,1168600000.0,958700000.0,269300000.0,150450450.0,3.33,501000000.0,188400000.0,229600000.0,729100000.0,1021300000.0,811400000.0,1750400000.0,3557700000.0,5308100000.0,5308100000.0,HAPPSTMNDS.NS,IT Services,0.3297601778414122,0.13735611612441362,0.09438405455812815,0.22015410410504702,0.19240406171699856,0.2732811140121845,0.017579173376274904,0.011712439418416709,0.02308726401309258
2025-03-31,972400000.0,225500000.0,976800000.0,751300000.0,247400000.0,150594618.0,3.56,340100000.0,163800000.0,-730200000.0,613500000.0,1880800000.0,461200000.0,2494300000.0,2951500000.0,5445800000.0,5445800000.0,HAPPSTMNDS.NS,IT Services,0.4580226963898784,0.11265562451797716,0.06245179771567079,0.17855962393036837,0.3453670718719013,0.32506449692399286,0.025941485654000562,-0.32115768463073857,0.4249885740402193
